sl_name,metasub_name,ha_name,barcode,plate_id,plate_position,city,elevation,latitude,longitude,project,setting,surface,surface_material,traffic_level
None,Porto_B12,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B13,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B14,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B15,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B16,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B17,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B18,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B19,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B20,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B21,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B22,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B23,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B24,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B25,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B26,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B27,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B28,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B29,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B30,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B31,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B32,None,None,None,None,porto,,,,csd16,,,,
