Sample_ID,Date_Collected,Collected_By,Country,State,City,Subway/Bus/Station,Description,Line(Station Only),Average_Ridership,Latitude,Longitude,Object_Swabbed,Surface_Material,Temperature ℃,Collection_Time,,,
CSD16-ILR-090,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4846162,4.563023,"Toilet seat cover,economy class.",Plastic,,9:21:00 AM,,,
CSD16-ILR-088,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4846162,4.5630235,"Hand rail in toilet,economy class.",Metal,,9:21:00 AM,,,
CSD16-ILR-060,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4846139,4.5629229,Surface swabbed: Television surface ,Plastic,,9:22:00 AM,,,
CSD16-ILR-058,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4846116,4.5629267,Surface swabbed; remote control ,Plastic,,9:22:00 AM,,,
CSD16-ILR-055,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4846111,4.5629278,Surface swabbed was a mirror,Glass,,9:22:00 AM,,,
CSD-ILR-102,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4846162,4.5630229,"Toilet seat cover, economy class toilet.",Plastic,,9:22:00 AM,,,
CSD16-ILR-087,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4845954,4.5630477,"Toilet boiler, economy class.",Plastic,,9:22:00 AM,,,
CSD16-ILR-057,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4846112,4.5629272,Surface swabbed - decoder,Metal,,9:23:00 AM,,,
CSD16-ILR-089,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4846161,4.5630233,"Toilet seat,economy class.",Metal,,9:23:00 AM,,,
CSD16-ILR-056,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4846101,4.5629285,Surface swabbed: fridge,Metal,,9:23:00 AM,,,
CSD16-ILR-059,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4846123,4.5629249,Surface swabbed; remote control ,Plastic,,9:23:00 AM,,,
CSD16-ILR-033,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.484801667,4.563061667,Door handle,Metal,,9:24:00 AM,,,
CSD16-ILR-009,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48481,4.563096667,Train step,Metal,,9:23:00 AM,,,
CSD16-ILR010,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48478,4.56307,Toilet window seat,Metal,,9:24:00 AM,,,
CSD16-ILR-070,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48489,4.562951667,Wheel barrow,Metal,,9:29:00 AM,,,
CSD16-ILR-017,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4848066,4.563185,,Metal,,9:53:00 AM,,,
CSD16-ILR-124,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4845466,4.5630866,Table in front of the seat,Wood,,9:53:00 AM,,,
CSD16-ILR-125,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.484585,4.562975,,Metal,,9:53:00 AM,,,
CSD16-ILR-126,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4846583,4.5632216,Ceiling,Wood,,9:54:00 AM,,,
CSD16-ILR-043,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4843683,4.5627366,Crate,Plastic,,9:54:00 AM,,,
CSD16-ILR-022,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48507,4.563175,Toilet,Plastic,,9:54:00 AM,,,
CSD16-ILR-051,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.484645,4.5629333,,Metal,,9:54:00 AM,,,
CSD16-ILR-130,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.483119,4.5648407,Seat,Other,,9:55:00 AM,,,
CSD16-ILR-075,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.483119,4.5648407,Vent cover on ceiling,Metal,,9:55:00 AM,,,
CSD16-ILR-072,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.483119,4.5648407,Ceiling,Metal,,9:55:00 AM,,,
CSD16-ILR-053,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4843933,4.5629666,,Concrete,,9:56:00 AM,,,
CSD16-ILR-129,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4850966,4.5632716,Surface car surface is the Toilet Seat. ,Metal,,9:56:00 AM,,,
CSD16-ILR-071,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.483119,4.5648407,"Seat arm, center seat arm",Leather,,9:57:00 AM,,,
CSD16-ILR-118,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4844994,4.5609519,,Glass,,9:37:00 AM,,,
CSD16-ILR-021,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4850633,4.5632283,Subway car surface is the Plastic lid of the Toilet,,,9:53:00 AM,,,
CSD16-ILR-128,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4849966,4.5631883,Subway car surface is a Water Boiler inside the Toilet. ,Plastic,,9:53:00 AM,,,
CSD16-ILR-019,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.484995,4.5631566,Subway car surface is Sink inside the Toilet ,Metal,,9:53:00 AM,,,
CSD16-ILR-119,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4849816,4.5632666,Subway car surface is the Toilet Door.,Wood,,9:54:00 AM,,,
CSD16-ILR-054,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.484685,4.56297,,Metal,,9:54:00 AM,,,
CSD16-ILR-121,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48443,4.562905,Subway station surface is a Canteen.,Glass,,9:54:00 AM,,,
CSD16-ILR-042,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4844266,4.5627716,Subway station surface is a Canteen ,Plastic,,9:54:00 AM,,,
CSD16-ILR-120,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4850266,4.5631433,,Leather,,9:55:00 AM,,,
CSD16-ILR-018,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48494,4.5630966,toilet handle,Metal,,9:55:00 AM,,,
CSD-16-ILR-073,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.483119,4.5648407,Sealing gan cover,Metal,,9:56:00 AM,,,
CSD16-ILR-067,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.483119,4.5648407,"Subway car wheel, the correct image is the one labelled 067",Metal,,9:56:00 AM,,,
CSD16-ILR-044,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.484365,4.5629016,Subway station surface is a Bottle inside the Canteen ,Glass,,9:56:00 AM,,,
CSD16-ILR-052,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.484715,4.5630133,,Concrete,,9:56:00 AM,,,
CSD16-ILR-076,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.483119,4.5648407,Ceiling fan,Plastic,,9:57:00 AM,,,
CSD16-ILR127,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4850116,4.5631383,Water tank,Metal,,9:54:00 AM,,,
CSD16-ILR-020,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4849516,4.5631433,Subway car surface is Handle of the Toilet door. ,Metal,,9:54:00 AM,,,
CSD16-ILR-123,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.484475,4.5629483,Subway station surface is a Canteen.,Metal,,9:55:00 AM,,,
CSD16-ILR-037,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.483119,4.5648407,"Restaurant TV set table surface,",Wood,,9:56:00 AM,,,
CSD16-ILR-068,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.483119,4.5648407,Fuel tank,Metal,,9:57:00 AM,,,
CSD16-ILR-032,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.483119,4.5648407,Restaurant table surface,Plastic,,9:57:00 AM,,,
CSD16-ILR-074,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.483119,4.5648407,Subway car carriage,Metal,,9:58:00 AM,,,
CSD16ILR099,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.484632364,4.562982023,Door railings ,Metal,,11:16:00 AM,,,
CSD16ILR001,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.484655917,4.563008258,Staircase ,Metal,,11:16:00 AM,,,
CSD16ILR097,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48465357,4.563024603,Door knob,Metal,,11:16:00 AM,,,
CSD16ILR104,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.47974175,4.560120141,Kitchen light switch,Plastic,,11:16:00 AM,,,
CSD16ILR003,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.485503076,4.563196935,Gas pressure gauge ,Metal,,11:16:00 AM,,,
CSD16ILR115,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.481615596,4.560798262,Kitchen cooker surface ,Stainless Steel,,11:16:00 AM,,,
CSD16ILR114,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.484410704,4.563046563,Four control handles ,Plastic,,11:16:00 AM,,,
CSD16ILR100,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.484444693,4.563077828,Driving panel,Metal,,11:16:00 AM,,,
CSD16ILR006,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.484444693,4.563077828,Cab vaccum gauges ,Plastic,,11:16:00 AM,,,
CSD16ILR036,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.484434048,4.562792843,Crates at the station bar ,Plastic,,11:16:00 AM,,,
CSD16ILR005,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.484420846,4.563008426,Driver seat ,Leather,,11:16:00 AM,,,
CSD16ILR002,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.481578667,4.560785483,Pipe jack or switch ,Metal,,11:16:00 AM,,,
CSD16ILR112,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.484597956,4.562936844,Door railings,Metal,,11:16:00 AM,,,
CSD16ILR103,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.484444693,4.563077828,Cab screen,Plastic,,11:16:00 AM,,,
CSD16ILR113,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.481353324,4.560703389,Fire place roof ,Stainless Steel,,11:16:00 AM,,,
CSD16ILR038,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.484472437,4.562726375,Bottles in crates in subway bar ,Glass,,11:16:00 AM,,,
CAD16ILR039,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.484461918,4.563030889,Cab Windows ,Plastic,,11:16:00 AM,,,
CSD16ILR004,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4853548,4.563111858,Kitchen fluorescent bulb ,Glass,,11:16:00 AM,,,
CSD16ILR040,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.484444693,4.563077828,Diagnostic information display ,Metal,,11:16:00 AM,,,
CSD16ILR098,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.479520151,4.560040527,Kitchen door knob ,Metal,,11:16:00 AM,,,
CSD16ILR034,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.484465606,4.563018903,Assistant drivers window,Metal,,11:17:00 AM,,,
CSD16-ILR-025,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4845163,4.5629202,Glass window 2,Glass,,11:28:00 AM,,,
CSD16-ILR-028,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4845658,4.5629467,"Air conditionar 2",Metal,,11:20:00 AM,,,
CSD16-ILR-091,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48568403,4.56322285,,,,11:55:00 AM,,,
CSD16-ILR-046,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4849993,4.5625102,Surface of a mirror.,Other,,11:27:00 AM,,,
CSD16-ILR-066,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.484488,4.5629244,Plastic pipe,Plastic,,11:27:00 AM,,,
CSD16-ILR-023,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4845007,4.5629118,Air conditionar pipe.,Rubber,,11:28:00 AM,,,
CSD16-ILR-027,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4845658,4.5629467,Signboard,Metal,,11:29:00 AM,,,
CSD16-ILR-049,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4798269,4.5609918,Padlock.,Metal,,11:29:00 AM,,,
CSD16-ILR-013,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4843377,4.5632516,Cleaning was being performed during the collection of samples,Wood,,11:35:00 AM,,,
CSD16-ILR-013,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4843377,4.5632516,Cleaning was being performed during the collection of samples,Wood,,11:35:00 AM,,,
CSD16-ILR-107,6/22/16,,Nigeria,Kwara,ilorin,other,Ilorin Railway Station,,,8.4844749,4.5629112,Table surface with a cover in a canteen,Rubber,,11:53:00 AM,,,
CSD16-ILR-105,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4844533,4.562883,The handle and body surface of a refrigerator,Plastic,,11:53:00 AM,,,
CSD16-ILR-031,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.484622,4.5629485,Staff's hands,Other,,11:53:00 AM,,,
CSD16-ILR-108,6/22/16,,Nigeria,Kwara,ilorin,other,Ilorin Railway Station,,,8.4844801,4.5629358,Body surface of a stabilizer in a canteen,Plastic,,11:54:00 AM,,,
CSD16-ILR-106,6/22/16,,Nigeria,Kwara,ilorin,other,Ilorin Railway Station,,,8.484467,4.5628949,Sitting surface of a canteen seat,Plastic,,11:54:00 AM,,,
CSD16-ILR-063,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4846785,4.5630092,Notice board,Plastic,,11:54:00 AM,,,
CSD16-ILR-095,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48556484,4.56320313,,Metal,,11:54:00 AM,,,
CSD16-ILR-094,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4855653,4.56320493,Surface swapped is a table,Wood,,11:54:00 AM,,,
CSD16-ILR-093,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48558206,4.56321432,,Metal,,11:55:00 AM,,,
CSD16-ILR-062,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48455538,4.56288434,,Metal,,11:55:00 AM,,,
CSD16-ILR-062,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48455538,4.56288434,,Metal,,11:55:00 AM,,,
CSD16-ILR-080,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48459401,4.56289276,,Metal,,11:56:00 AM,,,
CSD16-ILR-078,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48458846,4.56289292,Surfac swapped is a table,Wood,,11:56:00 AM,,,
CSD16-ILR-079,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4845889,4.56289303,,Plastic,,11:56:00 AM,,,
CSD16-ILR-061,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48461745,4.56294515,Table,Wood,,11:56:00 AM,,,
CSD16-ILR-094,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4855653,4.56320493,Surface swapped is a table,Wood,,11:57:00 AM,,,
CSD16-ILR-047,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4849993,4.5625102,,Wood,,11:30:00 AM,,,
CSD16-ILR-065,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4844925,4.5629126,Air conditionar,Metal,,11:30:00 AM,,,
CSD16-ILR-026,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4845372,4.5629353,Metal pole,Metal,,11:30:00 AM,,,
CSD16-ILR-048,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4847149,4.5626554,Door knob,Metal,,11:31:00 AM,,,
CSD16-ILR-024,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4845163,4.5629202,Glass window 1,Glass,,11:31:00 AM,,,
CSD16-ILR-050,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4847341,4.5628926,Cupboard.,Wood,,11:34:00 AM,,,
CSD16-ILR-045,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4846153,4.5632507,Wall clock.,Plastic,,11:35:00 AM,,,
CSD16ILR081,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48468,4.5629762,,Wood,,11:53:00 AM,,,
CSD16-ILR-041,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.4845581,4.56291,The top of a refrigerator,Metal,,11:53:00 AM,,,
CSD16-ILR-069,6/22/16,,Nigeria,Kwara,ilorin,other,Ilorin Railway Station,,,8.4844285,4.5629339,Sitting surface of a seat in a canteen,Plastic,,11:54:00 AM,,,
CSD16-ILR-091,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48561221,4.56320687,,Metal,,11:54:00 AM,,,
CSD16-ILR-091,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48568403,4.56322285,,,,11:55:00 AM,,,
CSD16-ILR-092,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48573041,4.56318083,,,,11:55:00 AM,,,
CSD16-ILR-080,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48459401,4.56289276,,Metal,,11:55:00 AM,,,
CSD16-ILR-078,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48458846,4.56289292,Surfac swapped is a table,Wood,,11:55:00 AM,,,
CSD16-ILR-095,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48556484,4.56320313,,Metal,,11:56:00 AM,,,
CSD16-ILR-077,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48459448,4.56289134,,Glass,,11:56:00 AM,,,
CSD16-ILR-093,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48558206,4.56321432,,Metal,,11:56:00 AM,,,
CSD16-ILR-064,6/22/16,,Nigeria,Kwara,ilorin,sub_line,Ilorin Railway Station,,,8.48458435,4.56289561,,Metal,,11:56:00 AM,,,
CSD16-ILR-0113,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.456751,4.57710638,,,,12:18:00 PM,,,
CSD16-ILR-068,6/22/16,,Nigeria,Kwara,ilorin,other,Kwara Express,,,8.456751,4.57710638,Bus station visitors room,Glass,,12:18:00 PM,,,
CSD16-ILR-075,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.456751,4.57710638,Bus station visitors room,Leather,,12:18:00 PM,,,
CSD16-ILR-114,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.45672329,4.57710229,,Metal,,12:18:00 PM,,,
CSD16-ILR-110,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.456751,4.57710638,,Wood,,12:19:00 PM,,,
CSD16-ILR-103,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.45674794,4.57710457,Bus station visitor's room entrance door,,,12:19:00 PM,,,
CSD16-ILR-112,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.456751,4.57710638,Bus station visitors room,Wood,,12:19:00 PM,,,
CSD16-ILR-070,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.4572949,4.5766516,Taxi surface is Door opener ,,,12:21:00 PM,,,
CSD16-ILR-078,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.4573083,4.5766433,Taxi surface is front mirror ,,,12:21:00 PM,,,
CSD16-ILR-067,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.4574133,4.5767183,Taxi surface is Inner Dashboard ,,,12:21:00 PM,,,
CSD16-ILR-076,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.4573666,4.5766483,Taxi surface is Air vent,,,12:21:00 PM,,,
CSD16-ILR-082,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.4573533,4.5766783,,,,12:21:00 PM,,,
CSD16-ILR-072,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.4573416,4.5767,,,,12:21:00 PM,,,
CSD16-ILR-069,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.4572533,4.5766416,Taxi surface is outer dashboard ,,,12:21:00 PM,,,
CSD16-ILR-081,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.4573,4.5767033,Taxi surface is Outer door surface ,,,12:22:00 PM,,,
CSD16-ILR-079,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.457345,4.5766833,Taxi surface is Gear ,,,12:22:00 PM,,,
CSD16-ILR-077,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.45672076,4.5771019,Bus station visitors room,Metal,,12:23:00 PM,,,
CSD16-ILR-073,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.4572766,4.5766983,Taxi surface is Steering ,,,12:22:00 PM,,,
CSD16-ILR-029,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.45760057,4.57681119,Ilorin to lokoja ,Plastic,,12:31:00 PM,,,
CSD16-ILR-024,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.45759069,4.57681267,"Stirring wheel, Ilorin to lokoja bus",Rubber,,12:32:00 PM,,,
CSD16-ILR-039,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.45758588,4.57681603,"Handle, Ilorin to lokoja bus",Plastic,,12:32:00 PM,,,
CSD16-ILR-036,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.4693646,4.5854401,Front doors glass roller,Plastic,,12:32:00 PM,,,
CSD16-ILR-037,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.45758225,4.57680219,Front seat,Leather,,12:32:00 PM,,,
CSD16-ILR-030,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.45760138,4.57681076,Ilorin to lokoja,Rubber,,12:32:00 PM,,,
CSD16-ILR-042,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.45758611,4.57681836,Front doors openers,Plastic,,12:32:00 PM,,,
CSD16-ILR-023,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.45759831,4.57682201,driver's rear mirror swab,Glass,,12:32:00 PM,,,
CSD16-ILR-045,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.45759395,4.57679498,Outer door handle,Plastic,,12:33:00 PM,,,
CSD16-ILR-028,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.45758497,4.57681336,"Dashboard, Ilorin to lokoja bus",Plastic,,12:33:00 PM,,,
CSD16-ILR-005,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.457363333,4.57684,"Steering,",Leather,,12:35:00 PM,,,
CSD16-ILR-002,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.45738,4.576873333,Mirror...  travelling to jos and makurdi,,,12:35:00 PM,,,
CSD16-ILR-002,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.45738,4.576873333,Mirror...  travelling to jos and makurdi,,,12:35:00 PM,,,
CSD16-ILR-007,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.457425,4.576958333,"Kick and key, on and traffick light",Stainless Steel,,12:35:00 PM,,,
CSD16-ILR-007,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.457425,4.576958333,"Kick and key, on and traffick light",Stainless Steel,,12:35:00 PM,,,
CSD16-ILR-005,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.457363333,4.57684,"Steering,",Leather,,12:35:00 PM,,,
CSD15-ILR-001,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.457378333,4.576888333,Front door handle,Plastic,,12:35:00 PM,,,
CSD16-ILR-003,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.45741,4.576851667,Radio transmittor,Glass,,12:35:00 PM,,,
CSD16-ILR-008,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.457383333,4.57681,Window lock,Plastic,,12:35:00 PM,,,
CSD16-ILR-004,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.457375,4.576811667,Hand brake,Leather,,12:35:00 PM,,,
CSD16-ILR-006,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.457398333,4.576871667,Inner door handle,Plastic,,12:36:00 PM,,,
CSD16-ILR-003,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.45741,4.576851667,Radio transmittor,Glass,,12:36:00 PM,,,
CSD16-ILR-010,6/22/16,,Nigeria,Kwara,ilorin,bus_line,Kwara Express,,,8.457383333,4.57681,"Dashboard,SRS AIRBAG",Plastic,,12:36:00 PM,,,
